run_id,seed,representation,ansatz,depth,K,init_state,test_accuracy,runtime_sec
419,42,pauli,be,3,8,zero,0.6888999938964844,1541.02
420,42,pauli,be,5,8,zero,0.6869999766349792,1608.82
421,42,pauli,be,7,8,zero,0.6866000294685364,1702.62
422,42,pauli,be,9,8,zero,0.6934000253677368,1759.27
423,42,pauli,be,15,8,zero,0.6909999847412109,1993.78
424,42,pauli,be,21,8,zero,0.689300000667572,2246.02
425,42,pauli,be,1,8,random_fixed,0.5023000240325928,1482.12
426,42,pauli,be,3,8,random_fixed,0.6563000082969666,1330.97
427,42,pauli,be,5,8,random_fixed,0.6463000178337097,1619.05
428,42,pauli,be,7,8,random_fixed,0.6151999831199646,1689.47
429,42,pauli,be,9,8,random_fixed,0.6516000032424927,1749.96
430,42,pauli,be,15,8,random_fixed,0.6452000141143799,2013.9
431,42,pauli,be,21,8,random_fixed,0.6046000123023987,2200.53
432,42,pauli,be,1,8,random_indep,0.6320000290870667,1471.92
433,42,pauli,be,3,8,random_indep,0.6578999757766724,1521.98
434,42,pauli,be,5,8,random_indep,0.6794000267982483,1584.27
435,42,pauli,be,7,8,random_indep,0.6699000000953674,1548.92
436,42,pauli,be,9,8,random_indep,0.6876999735832214,1735.88
437,42,pauli,be,15,8,random_indep,0.7027000188827515,1852.29
438,42,pauli,be,21,8,random_indep,0.6901000142097473,2139.0
439,42,pauli,be,1,16,zero,0.6951000094413757,2841.19
440,42,pauli,be,3,16,zero,0.7318000197410583,2975.67
441,42,pauli,be,5,16,zero,0.760200023651123,3046.39
442,42,pauli,be,7,16,zero,0.7533000111579895,3247.67
443,42,pauli,be,9,16,zero,0.745199978351593,3412.17
444,42,pauli,be,15,16,zero,0.7605999708175659,3882.52
445,42,pauli,be,21,16,zero,0.7508000135421753,4291.56
446,42,pauli,be,1,16,random_fixed,0.6019999980926514,2840.79
447,42,pauli,be,3,16,random_fixed,0.7123000025749207,2993.99
448,42,pauli,be,5,16,random_fixed,0.7178999781608582,3115.47
449,42,pauli,be,7,16,random_fixed,0.7146999835968018,3205.15
450,42,pauli,be,9,16,random_fixed,0.7128999829292297,3439.5
451,42,pauli,be,15,16,random_fixed,0.7217000126838684,3893.05
452,42,pauli,be,21,16,random_fixed,0.7074000239372253,4269.56
453,42,pauli,be,1,16,random_indep,0.6947000026702881,2840.27
454,42,pauli,be,3,16,random_indep,0.7346000075340271,2989.38
455,42,pauli,be,5,16,random_indep,0.7436000108718872,3106.43
456,42,pauli,be,7,16,random_indep,0.7477999925613403,3262.58
457,42,pauli,be,9,16,random_indep,0.7520999908447266,3401.21
458,42,pauli,be,15,16,random_indep,0.7508999705314636,3938.54
459,42,pauli,be,21,16,random_indep,0.7404000163078308,4219.08
460,42,pauli,be,1,32,zero,0.7333999872207642,5671.69
461,42,pauli,be,3,32,zero,0.7864999771118164,5838.75
462,42,pauli,be,5,32,zero,0.7904000282287598,6331.5
463,42,pauli,be,7,32,zero,0.7912999987602234,6603.64
464,42,pauli,be,9,32,zero,0.7925999760627747,6882.05
465,42,pauli,be,15,32,zero,0.795199990272522,7864.12
466,42,pauli,be,21,32,zero,0.7932999730110168,8236.4
467,42,pauli,be,1,32,random_fixed,0.6884999871253967,5635.92
468,42,pauli,be,3,32,random_fixed,0.7567999958992004,5759.86
469,42,pauli,be,5,32,random_fixed,0.7591999769210815,6283.18
470,42,pauli,be,7,32,random_fixed,0.7635999917984009,6213.44
471,42,pauli,be,9,32,random_fixed,0.7662000060081482,6869.36
472,42,pauli,be,15,32,random_fixed,0.7634999752044678,7427.3
473,42,pauli,be,21,32,random_fixed,0.7559000253677368,8692.69
474,42,pauli,be,1,32,random_indep,0.7512999773025513,5641.78
475,42,pauli,be,3,32,random_indep,0.78329998254776,5727.22
476,42,pauli,be,5,32,random_indep,0.7883999943733215,6400.22
477,42,pauli,be,7,32,random_indep,0.7853000164031982,6610.62
478,42,pauli,be,9,32,random_indep,0.786899983882904,6899.81
479,42,pauli,be,15,32,random_indep,0.7879999876022339,7758.83
480,42,pauli,be,21,32,random_indep,0.7897999882698059,8777.85
481,42,pauli,se,1,2,zero,0.43540000915527344,453.4
482,42,pauli,se,3,2,zero,0.5559999942779541,531.29
483,42,pauli,se,5,2,zero,0.6000999808311462,588.18
484,42,pauli,se,7,2,zero,0.5953999757766724,639.2
485,42,pauli,se,1,2,random_fixed,0.4982999861240387,490.12
486,42,pauli,se,3,2,random_fixed,0.5654000043869019,535.3
487,42,pauli,se,5,2,random_fixed,0.5608000159263611,588.42
488,42,pauli,se,7,2,random_fixed,0.5916000008583069,638.12
489,42,pauli,se,1,2,random_indep,0.529699981212616,458.73
490,42,pauli,se,3,2,random_indep,0.5029000043869019,540.92
491,42,pauli,se,5,2,random_indep,0.5648999810218811,575.08
492,42,pauli,se,7,2,random_indep,0.5773000121116638,588.93
493,42,pauli,se,1,4,zero,0.6309000253677368,893.6
494,42,pauli,se,3,4,zero,0.6880999803543091,994.44
495,42,pauli,se,5,4,zero,0.6984000205993652,1118.25
496,42,pauli,se,7,4,zero,0.6987000107765198,1184.89
497,42,pauli,se,1,4,random_fixed,0.5950000286102295,921.98
498,42,pauli,se,3,4,random_fixed,0.7081999778747559,1010.6
499,42,pauli,se,5,4,random_fixed,0.7056000232696533,1099.98
500,42,pauli,se,7,4,random_fixed,0.7045000195503235,1207.67
501,42,pauli,se,1,4,random_indep,0.6603000164031982,916.32
502,42,pauli,se,3,4,random_indep,0.6815999746322632,966.41
503,42,pauli,se,5,4,random_indep,0.6992999911308289,1099.48
504,42,pauli,se,7,4,random_indep,0.7134000062942505,1174.31
505,42,pauli,se,1,8,zero,0.685699999332428,1791.53
506,42,pauli,se,3,8,zero,0.7432000041007996,1959.25
507,42,pauli,se,5,8,zero,0.7516999840736389,2176.2
508,42,pauli,se,7,8,zero,0.7515000104904175,2359.41
509,42,pauli,se,1,8,random_fixed,0.7179999947547913,1688.55
510,42,pauli,se,3,8,random_fixed,0.7398999929428101,1938.35
511,42,pauli,se,5,8,random_fixed,0.7626000046730042,2099.09
512,42,pauli,se,7,8,random_fixed,0.7587000131607056,2348.43
513,42,pauli,se,1,8,random_indep,0.715399980545044,1781.76
514,42,pauli,se,3,8,random_indep,0.7537000179290771,1893.12
515,42,pauli,se,5,8,random_indep,0.7590000033378601,2175.94
516,42,pauli,se,7,8,random_indep,0.7533000111579895,2377.0
517,42,pauli,se,1,16,zero,0.7372000217437744,3477.23
518,42,pauli,se,3,16,zero,0.7857000231742859,3873.49
519,42,pauli,se,5,16,zero,0.7960000038146973,4380.64
520,42,pauli,se,7,16,zero,0.7935000061988831,4719.01
521,42,pauli,se,1,16,random_fixed,0.7455999851226807,3542.02
522,42,pauli,se,3,16,random_fixed,0.791100025177002,4006.5
523,42,pauli,se,5,16,random_fixed,0.7998999953269958,4292.32
524,42,pauli,se,7,16,random_fixed,0.8001000285148621,4718.36
525,42,pauli,se,1,16,random_indep,0.7506999969482422,3465.41
526,42,pauli,se,3,16,random_indep,0.795199990272522,3869.78
527,42,pauli,se,5,16,random_indep,0.7928000092506409,4259.41
528,42,pauli,se,7,16,random_indep,0.7960000038146973,4711.87
529,42,pauli,se,1,32,zero,0.7757999897003174,7025.18
530,42,pauli,se,3,32,zero,0.810699999332428,7750.58
531,42,pauli,se,5,32,zero,0.8187999725341797,8553.08
532,42,pauli,se,7,32,zero,0.8205999732017517,9418.02
533,42,pauli,se,1,32,random_fixed,0.7853000164031982,6883.55
534,42,pauli,se,3,32,random_fixed,0.8116999864578247,7902.39
535,42,pauli,se,5,32,random_fixed,0.8185999989509583,8785.48
536,42,pauli,se,7,32,random_fixed,0.8206999897956848,9538.29
537,42,pauli,se,1,32,random_indep,0.7878000140190125,7063.79
538,42,pauli,se,3,32,random_indep,0.8109999895095825,7795.27
539,42,pauli,se,5,32,random_indep,0.8202000260353088,8462.62
540,42,pauli,se,7,32,random_indep,0.8222000002861023,9394.58
541,42,pauli,random,1,2,zero,0.2159000039100647,401.51
542,42,pauli,random,3,2,zero,0.2418999969959259,422.57
543,42,pauli,random,5,2,zero,0.39719998836517334,434.78
544,42,pauli,random,7,2,zero,0.4869999885559082,454.12
545,42,pauli,random,9,2,zero,0.5425999760627747,484.28
546,42,pauli,random,15,2,zero,0.5651999711990356,526.65
547,42,pauli,random,21,2,zero,0.5806000232696533,594.06
548,42,pauli,random,1,2,random_fixed,0.415800005197525,406.16
549,42,pauli,random,3,2,random_fixed,0.478300005197525,391.4
550,42,pauli,random,5,2,random_fixed,0.5263000130653381,426.45
551,42,pauli,random,7,2,random_fixed,0.5422999858856201,453.04
552,42,pauli,random,9,2,random_fixed,0.5418000221252441,466.93
553,42,pauli,random,15,2,random_fixed,0.5735999941825867,530.81
554,42,pauli,random,21,2,random_fixed,0.545199990272522,585.54
555,42,pauli,random,1,2,random_indep,0.3831000030040741,401.29
556,42,pauli,random,3,2,random_indep,0.5354999899864197,412.02
557,42,pauli,random,5,2,random_indep,0.4860000014305115,419.88
558,42,pauli,random,7,2,random_indep,0.5771999955177307,454.93
559,42,pauli,random,9,2,random_indep,0.5458999872207642,434.77
560,42,pauli,random,15,2,random_indep,0.5929999947547913,518.36
561,42,pauli,random,21,2,random_indep,0.5654000043869019,538.7
562,42,pauli,random,1,4,zero,0.2599000036716461,726.46
563,42,pauli,random,3,4,zero,0.2671000063419342,784.36
564,42,pauli,random,5,4,zero,0.6456000208854675,816.57
565,42,pauli,random,7,4,zero,0.6662999987602234,854.53
566,42,pauli,random,9,4,zero,0.6575999855995178,888.9
567,42,pauli,random,15,4,zero,0.6959999799728394,967.52
568,42,pauli,random,21,4,zero,0.7002000212669373,1070.87
569,42,pauli,random,1,4,random_fixed,0.5105000138282776,762.87
570,42,pauli,random,3,4,random_fixed,0.6294000148773193,787.51
571,42,pauli,random,5,4,random_fixed,0.6351000070571899,828.69
572,42,pauli,random,7,4,random_fixed,0.6800000071525574,836.72
573,42,pauli,random,9,4,random_fixed,0.7010999917984009,892.08
574,42,pauli,random,15,4,random_fixed,0.6974999904632568,1009.21
575,42,pauli,random,21,4,random_fixed,0.7095999717712402,1111.22
576,42,pauli,random,1,4,random_indep,0.6122000217437744,751.6
577,42,pauli,random,3,4,random_indep,0.6345000267028809,734.91
578,42,pauli,random,5,4,random_indep,0.6486999988555908,809.92
579,42,pauli,random,7,4,random_indep,0.6746000051498413,858.69
580,42,pauli,random,9,4,random_indep,0.6735000014305115,889.38
581,42,pauli,random,15,4,random_indep,0.7028999924659729,785.28
582,42,pauli,random,21,4,random_indep,0.7034000158309937,1125.41
583,42,pauli,random,1,8,zero,0.2912999987602234,1443.19
584,42,pauli,random,3,8,zero,0.29510000348091125,1489.61
585,42,pauli,random,5,8,zero,0.7263000011444092,1589.94
586,42,pauli,random,7,8,zero,0.7071999907493591,1604.17
587,42,pauli,random,9,8,zero,0.7451000213623047,1753.19
588,42,pauli,random,15,8,zero,0.7578999996185303,1983.13
589,42,pauli,random,21,8,zero,0.7580999732017517,2204.14
590,42,pauli,random,1,8,random_fixed,0.626800000667572,1439.67
591,42,pauli,random,3,8,random_fixed,0.6949999928474426,1534.51
592,42,pauli,random,5,8,random_fixed,0.73089998960495,1623.16
593,42,pauli,random,7,8,random_fixed,0.7432000041007996,1716.53
594,42,pauli,random,9,8,random_fixed,0.741599977016449,1739.54
595,42,pauli,random,15,8,random_fixed,0.7516999840736389,1980.82
596,42,pauli,random,21,8,random_fixed,0.761900007724762,2196.12
597,42,pauli,random,1,8,random_indep,0.6563000082969666,1465.26
598,42,pauli,random,3,8,random_indep,0.699400007724762,1546.76
599,42,pauli,random,5,8,random_indep,0.7185999751091003,1578.77
600,42,pauli,random,7,8,random_indep,0.7318000197410583,1662.74
601,42,pauli,random,9,8,random_indep,0.7397000193595886,1717.79
602,42,pauli,random,15,8,random_indep,0.755299985408783,1920.86
603,42,pauli,random,21,8,random_indep,0.7605000138282776,2165.78
604,42,pauli,random,1,16,zero,0.2978000044822693,2661.86
605,42,pauli,random,3,16,zero,0.3005000054836273,2637.82
606,42,pauli,random,5,16,zero,0.7559999823570251,3110.34
607,42,pauli,random,7,16,zero,0.7714999914169312,3247.9
608,42,pauli,random,9,16,zero,0.7789000272750854,3426.26
609,42,pauli,random,15,16,zero,0.7914000153541565,3668.27
610,42,pauli,random,21,16,zero,0.7975999712944031,4271.33
611,42,pauli,random,1,16,random_fixed,0.6740000247955322,2850.24
612,42,pauli,random,3,16,random_fixed,0.7566999793052673,2832.89
613,42,pauli,random,5,16,random_fixed,0.7712000012397766,3086.76
614,42,pauli,random,7,16,random_fixed,0.7818999886512756,3173.04
615,42,pauli,random,9,16,random_fixed,0.7871999740600586,3432.43
616,42,pauli,random,15,16,random_fixed,0.7921000123023987,3831.3
617,42,pauli,random,21,16,random_fixed,0.7930999994277954,4120.04
618,42,pauli,random,1,16,random_indep,0.7185999751091003,2812.91
619,42,pauli,random,3,16,random_indep,0.7544999718666077,2870.02
620,42,pauli,random,5,16,random_indep,0.7669000029563904,3119.97
621,42,pauli,random,7,16,random_indep,0.7804999947547913,3290.35
622,42,pauli,random,9,16,random_indep,0.7846999764442444,3299.79
623,42,pauli,random,15,16,random_indep,0.791700005531311,3834.83
624,42,pauli,random,21,16,random_indep,0.7942000031471252,4269.68
625,42,pauli,random,1,32,zero,0.30079999566078186,5374.64
626,42,pauli,random,3,32,zero,0.30160000920295715,5986.66
627,42,pauli,random,5,32,zero,0.8027999997138977,5987.67
628,42,pauli,random,7,32,zero,0.8026999831199646,6507.16
629,42,pauli,random,9,32,zero,0.8094000220298767,6857.6
630,42,pauli,random,15,32,zero,0.8162000179290771,7470.66
631,42,pauli,random,21,32,zero,0.8209999799728394,8642.92
632,42,pauli,random,1,32,random_fixed,0.7276999950408936,5599.62
633,42,pauli,random,3,32,random_fixed,0.7903000116348267,5929.6
634,42,pauli,random,5,32,random_fixed,0.8029999732971191,6234.17
635,42,pauli,random,7,32,random_fixed,0.8062999844551086,6476.14
636,42,pauli,random,9,32,random_fixed,0.8083000183105469,6894.66
637,42,pauli,random,15,32,random_fixed,0.8166000247001648,7559.54
638,42,pauli,random,21,32,random_fixed,0.8234999775886536,8433.48
639,42,pauli,random,1,32,random_indep,0.7613999843597412,5683.97
640,42,pauli,random,3,32,random_indep,0.7943000197410583,6027.13
641,42,pauli,random,5,32,random_indep,0.8047999739646912,6188.25
642,42,pauli,random,7,32,random_indep,0.8052999973297119,6474.51
643,42,pauli,random,9,32,random_indep,0.8123000264167786,6915.71
644,42,pauli,random,15,32,random_indep,0.8185999989509583,7524.58
645,42,pauli,random,21,32,random_indep,0.8191999793052673,8503.79
646,42,pauli,random_indep,1,2,zero,0.3093999922275543,391.55
647,42,pauli,random_indep,3,2,zero,0.49619999527931213,422.48
648,42,pauli,random_indep,5,2,zero,0.5060999989509583,442.89
649,42,pauli,random_indep,7,2,zero,0.5227000117301941,458.87
650,42,pauli,random_indep,9,2,zero,0.5734999775886536,481.18
651,42,pauli,random_indep,15,2,zero,0.5428000092506409,535.37
652,42,pauli,random_indep,21,2,zero,0.5655999779701233,546.99
653,42,pauli,random_indep,1,2,random_fixed,0.2964000105857849,399.15
654,42,pauli,random_indep,3,2,random_fixed,0.5073999762535095,428.15
655,42,pauli,random_indep,5,2,random_fixed,0.4788999855518341,441.06
656,42,pauli,random_indep,7,2,random_fixed,0.5307999849319458,460.46
657,42,pauli,random_indep,9,2,random_fixed,0.5766000151634216,478.8
658,42,pauli,random_indep,15,2,random_fixed,0.6004999876022339,507.99
659,42,pauli,random_indep,21,2,random_fixed,0.5827000141143799,583.37
660,42,pauli,random_indep,1,2,random_indep,0.39100000262260437,399.02
661,42,pauli,random_indep,3,2,random_indep,0.5187000036239624,418.23
662,42,pauli,random_indep,5,2,random_indep,0.5267000198364258,432.55
663,42,pauli,random_indep,7,2,random_indep,0.5458999872207642,454.39
664,42,pauli,random_indep,9,2,random_indep,0.534500002861023,406.21
665,42,pauli,random_indep,15,2,random_indep,0.5667999982833862,529.96
666,42,pauli,random_indep,21,2,random_indep,0.5946000218391418,594.79
667,42,pauli,random_indep,1,4,zero,0.4724000096321106,756.34
668,42,pauli,random_indep,3,4,zero,0.6172000169754028,784.42
669,42,pauli,random_indep,5,4,zero,0.6370000243186951,780.84
670,42,pauli,random_indep,7,4,zero,0.6798999905586243,850.16
671,42,pauli,random_indep,9,4,zero,0.6898000240325928,876.98
672,42,pauli,random_indep,15,4,zero,0.7027999758720398,822.26
673,42,pauli,random_indep,21,4,zero,0.7059000134468079,1084.47
674,42,pauli,random_indep,1,4,random_fixed,0.5526999831199646,633.13
675,42,pauli,random_indep,3,4,random_fixed,0.6327000260353088,759.41
676,42,pauli,random_indep,5,4,random_fixed,0.6498000025749207,824.4
677,42,pauli,random_indep,7,4,random_fixed,0.6536999940872192,858.91
678,42,pauli,random_indep,9,4,random_fixed,0.6858999729156494,860.82
679,42,pauli,random_indep,15,4,random_fixed,0.7073000073432922,997.47
680,42,pauli,random_indep,21,4,random_fixed,0.7020999789237976,1102.67
681,42,pauli,random_indep,1,4,random_indep,0.5289000272750854,756.14
682,42,pauli,random_indep,3,4,random_indep,0.600600004196167,769.06
683,42,pauli,random_indep,5,4,random_indep,0.664900004863739,825.87
684,42,pauli,random_indep,7,4,random_indep,0.6798999905586243,864.94
685,42,pauli,random_indep,9,4,random_indep,0.6855000257492065,919.03
686,42,pauli,random_indep,15,4,random_indep,0.7009000182151794,979.52
687,42,pauli,random_indep,21,4,random_indep,0.7002999782562256,1101.19
688,42,pauli,random_indep,1,8,zero,0.5893999934196472,1481.77
689,42,pauli,random_indep,3,8,zero,0.6953999996185303,1549.51
690,42,pauli,random_indep,5,8,zero,0.7224000096321106,1577.17
691,42,pauli,random_indep,7,8,zero,0.7249000072479248,1651.91
692,42,pauli,random_indep,9,8,zero,0.7448999881744385,1711.0
693,42,pauli,random_indep,15,8,zero,0.7487000226974487,1975.81
694,42,pauli,random_indep,21,8,zero,0.7498999834060669,2226.34
695,42,pauli,random_indep,1,8,random_fixed,0.642300009727478,1414.11
696,42,pauli,random_indep,3,8,random_fixed,0.7075999975204468,1544.56
697,42,pauli,random_indep,5,8,random_fixed,0.7258999943733215,1554.08
698,42,pauli,random_indep,7,8,random_fixed,0.7272999882698059,1659.62
699,42,pauli,random_indep,9,8,random_fixed,0.7497000098228455,1760.44
700,42,pauli,random_indep,15,8,random_fixed,0.7527999877929688,1968.73
701,42,pauli,random_indep,21,8,random_fixed,0.7605999708175659,2235.65
702,42,pauli,random_indep,1,8,random_indep,0.6509000062942505,1424.49
703,42,pauli,random_indep,3,8,random_indep,0.6998999714851379,1547.38
704,42,pauli,random_indep,5,8,random_indep,0.7242000102996826,1495.35
705,42,pauli,random_indep,7,8,random_indep,0.7348999977111816,1639.89
706,42,pauli,random_indep,9,8,random_indep,0.7397000193595886,1719.27
707,42,pauli,random_indep,15,8,random_indep,0.7578999996185303,1931.54
708,42,pauli,random_indep,21,8,random_indep,0.7504000067710876,2192.15
709,42,pauli,random_indep,1,16,zero,0.6718000173568726,2793.99
710,42,pauli,random_indep,3,16,zero,0.729200005531311,2999.69
711,42,pauli,random_indep,5,16,zero,0.7631000280380249,3134.57
712,42,pauli,random_indep,7,16,zero,0.7745000123977661,3129.32
713,42,pauli,random_indep,9,16,zero,0.7799999713897705,3382.34
714,42,pauli,random_indep,15,16,zero,0.7886000275611877,3880.01
715,42,pauli,random_indep,21,16,zero,0.791100025177002,4179.35
716,42,pauli,random_indep,1,16,random_fixed,0.6924999952316284,2762.13
717,42,pauli,random_indep,3,16,random_fixed,0.7476999759674072,2948.68
718,42,pauli,random_indep,5,16,random_fixed,0.7599999904632568,3103.63
719,42,pauli,random_indep,7,16,random_fixed,0.7785000205039978,3193.51
720,42,pauli,random_indep,9,16,random_fixed,0.7870000004768372,3385.45
721,42,pauli,random_indep,15,16,random_fixed,0.7936999797821045,3801.93
722,42,pauli,random_indep,21,16,random_fixed,0.7968999743461609,3894.88
723,42,pauli,random_indep,1,16,random_indep,0.7067000269889832,2841.95
724,42,pauli,random_indep,3,16,random_indep,0.7591000199317932,2861.25
725,42,pauli,random_indep,5,16,random_indep,0.7700999975204468,3145.87
726,42,pauli,random_indep,7,16,random_indep,0.7778000235557556,3161.15
727,42,pauli,random_indep,9,16,random_indep,0.7842000126838684,3455.12
728,42,pauli,random_indep,15,16,random_indep,0.7904999852180481,3762.07
729,42,pauli,random_indep,21,16,random_indep,0.7964000105857849,4226.02
730,42,pauli,random_indep,1,32,zero,0.741100013256073,5483.67
731,42,pauli,random_indep,3,32,zero,0.7885000109672546,5970.84
732,42,pauli,random_indep,5,32,zero,0.7944999933242798,6226.82
733,42,pauli,random_indep,7,32,zero,0.8064000010490417,6338.99
734,42,pauli,random_indep,9,32,zero,0.8075000047683716,6790.28
735,42,pauli,random_indep,15,32,zero,0.8138999938964844,7592.06
736,42,pauli,random_indep,21,32,zero,0.8188999891281128,8222.49
737,42,pauli,random_indep,1,32,random_fixed,0.7559999823570251,5646.13
738,42,pauli,random_indep,3,32,random_fixed,0.7889000177383423,5741.75
739,42,pauli,random_indep,5,32,random_fixed,0.8029000163078308,6159.34
740,42,pauli,random_indep,7,32,random_fixed,0.8072999715805054,6458.84
741,42,pauli,random_indep,9,32,random_fixed,0.8116999864578247,6593.69
742,42,pauli,random_indep,15,32,random_fixed,0.8151000142097473,7673.8
743,42,pauli,random_indep,21,32,random_fixed,0.8228999972343445,8729.97
744,42,pauli,random_indep,1,32,random_indep,0.7565000057220459,5715.41
745,42,pauli,random_indep,3,32,random_indep,0.7871999740600586,5928.22
746,42,pauli,random_indep,5,32,random_indep,0.8025000095367432,6332.76
747,42,pauli,random_indep,7,32,random_indep,0.8048999905586243,6514.16
748,42,pauli,random_indep,9,32,random_indep,0.8100000023841858,6539.72
749,42,pauli,random_indep,15,32,random_indep,0.8174999952316284,7645.22
750,42,pauli,random_indep,21,32,random_indep,0.8198000192642212,8440.21
751,4,flatten,be,1,2,zero,0.37860000133514404,394.82
752,4,flatten,be,3,2,zero,0.45559999346733093,410.31
753,4,flatten,be,5,2,zero,0.4726000130176544,432.67
754,4,flatten,be,7,2,zero,0.3959999978542328,448.81
755,4,flatten,be,9,2,zero,0.4043999910354614,448.91
756,4,flatten,be,15,2,zero,0.46140000224113464,528.9
757,4,flatten,be,21,2,zero,0.4778999984264374,581.74
758,4,flatten,be,1,2,random_fixed,0.3440999984741211,392.24
759,4,flatten,be,3,2,random_fixed,0.459199994802475,412.45
760,4,flatten,be,5,2,random_fixed,0.4077000021934509,430.77
761,4,flatten,be,7,2,random_fixed,0.451200008392334,451.11
762,4,flatten,be,9,2,random_fixed,0.39160001277923584,462.01
763,4,flatten,be,15,2,random_fixed,0.4537999927997589,515.27
764,4,flatten,be,21,2,random_fixed,0.4794999957084656,577.37
765,4,flatten,be,1,2,random_indep,0.33730000257492065,396.56
766,4,flatten,be,3,2,random_indep,0.4894999861717224,413.9
767,4,flatten,be,5,2,random_indep,0.4196999967098236,283.37
768,4,flatten,be,7,2,random_indep,0.4507000148296356,458.21
769,4,flatten,be,9,2,random_indep,0.4287000000476837,377.28
770,4,flatten,be,15,2,random_indep,0.4781000018119812,530.44
771,4,flatten,be,21,2,random_indep,0.4650999903678894,579.08
772,4,flatten,be,1,4,zero,0.4797999858856201,741.07
773,4,flatten,be,3,4,zero,0.5896999835968018,784.8
774,4,flatten,be,5,4,zero,0.60589998960495,791.51
775,4,flatten,be,7,4,zero,0.5789999961853027,855.66
776,4,flatten,be,9,4,zero,0.5813000202178955,892.64
777,4,flatten,be,15,4,zero,0.6057000160217285,1013.94
778,4,flatten,be,21,4,zero,0.560699999332428,1090.62
779,4,flatten,be,1,4,random_fixed,0.5511999726295471,636.91
780,4,flatten,be,3,4,random_fixed,0.6087999939918518,777.45
781,4,flatten,be,5,4,random_fixed,0.5540000200271606,823.24
782,4,flatten,be,7,4,random_fixed,0.5674999952316284,835.44
783,4,flatten,be,9,4,random_fixed,0.6018000245094299,882.75
784,4,flatten,be,15,4,random_fixed,0.5468999743461609,967.55
785,4,flatten,be,21,4,random_fixed,0.5253999829292297,1100.16
786,4,flatten,be,1,4,random_indep,0.5242000222206116,718.78
787,4,flatten,be,3,4,random_indep,0.5716000199317932,776.37
788,4,flatten,be,5,4,random_indep,0.5421000123023987,827.57
789,4,flatten,be,7,4,random_indep,0.6032999753952026,870.2
790,4,flatten,be,9,4,random_indep,0.5705999732017517,862.04
791,4,flatten,be,15,4,random_indep,0.5817000269889832,1013.42
792,4,flatten,be,21,4,random_indep,0.6119999885559082,1100.92
793,4,flatten,be,1,8,zero,0.5579000115394592,1430.08
794,4,flatten,be,3,8,zero,0.6962000131607056,1483.38
795,4,flatten,be,5,8,zero,0.7031999826431274,1428.69
796,4,flatten,be,7,8,zero,0.7152000069618225,1672.94
797,4,flatten,be,9,8,zero,0.7206000089645386,1759.0
798,4,flatten,be,15,8,zero,0.6985999941825867,2000.03
799,4,flatten,be,21,8,zero,0.7084000110626221,2199.11
800,4,flatten,be,1,8,random_fixed,0.5960999727249146,1424.17
801,4,flatten,be,3,8,random_fixed,0.6751999855041504,1545.91
802,4,flatten,be,5,8,random_fixed,0.6802999973297119,1615.28
803,4,flatten,be,7,8,random_fixed,0.6894000172615051,1709.78
804,4,flatten,be,9,8,random_fixed,0.6883000135421753,1776.52
805,4,flatten,be,15,8,random_fixed,0.680400013923645,1993.58
806,4,flatten,be,21,8,random_fixed,0.6773999929428101,2207.71
807,4,flatten,be,1,8,random_indep,0.6412000060081482,1468.67
808,4,flatten,be,3,8,random_indep,0.6678000092506409,1553.43
809,4,flatten,be,5,8,random_indep,0.6887000203132629,1578.57
810,4,flatten,be,7,8,random_indep,0.6974999904632568,1552.88
811,4,flatten,be,9,8,random_indep,0.7050999999046326,1746.53
812,4,flatten,be,15,8,random_indep,0.6902999877929688,1966.02
813,4,flatten,be,21,8,random_indep,0.6904000043869019,2200.01
814,4,flatten,be,1,16,zero,0.6740000247955322,2658.62
815,4,flatten,be,3,16,zero,0.7396000027656555,2971.29
816,4,flatten,be,5,16,zero,0.7605000138282776,3086.78
817,4,flatten,be,7,16,zero,0.7598000168800354,3049.43
818,4,flatten,be,9,16,zero,0.7551000118255615,3267.0
819,4,flatten,be,15,16,zero,0.7656999826431274,3873.11
820,4,flatten,be,21,16,zero,0.7634999752044678,4302.46
821,4,flatten,be,1,16,random_fixed,0.6890000104904175,2780.91
822,4,flatten,be,3,16,random_fixed,0.739799976348877,2917.93
823,4,flatten,be,5,16,random_fixed,0.7396000027656555,3108.85
824,4,flatten,be,7,16,random_fixed,0.7501000165939331,3312.35
825,4,flatten,be,9,16,random_fixed,0.7470999956130981,3050.37
826,4,flatten,be,15,16,random_fixed,0.7414000034332275,3910.51
827,4,flatten,be,21,16,random_fixed,0.7354999780654907,4372.14
828,4,flatten,be,1,16,random_indep,0.6951000094413757,2854.86
829,4,flatten,be,3,16,random_indep,0.7516999840736389,2923.79
830,4,flatten,be,5,16,random_indep,0.7477999925613403,3052.25
831,4,flatten,be,7,16,random_indep,0.7505999803543091,3292.88
832,4,flatten,be,9,16,random_indep,0.7519000172615051,3099.67
833,4,flatten,be,15,16,random_indep,0.7513999938964844,3877.92
834,4,flatten,be,21,16,random_indep,0.7555999755859375,4239.15
835,4,flatten,be,1,32,zero,0.7289999723434448,5607.26
836,4,flatten,be,3,32,zero,0.7878000140190125,5788.3
837,4,flatten,be,5,32,zero,0.7997999787330627,6047.38
838,4,flatten,be,7,32,zero,0.7983999848365784,6574.18
839,4,flatten,be,9,32,zero,0.800000011920929,6764.73
840,4,flatten,be,15,32,zero,0.7993000149726868,7785.01
841,4,flatten,be,21,32,zero,0.8004999756813049,8659.16
